Order_id,branch_id,customer_id,time,payment_method,status_order,installation_order
7568,300,1512,2024-10-04 13:42:04,Cash,Completed,Yes
7569,100,1760,2024-05-11 07:31:08,Debit Card,Completed,Yes
7570,300,1890,2024-11-11 09:22:25,Debit Card,Completed,No
7571,100,2452,2024-05-11 22:40:55,Debit Card,Pending,Yes
7572,100,1814,2025-04-07 19:51:43,Cash,Completed,No
7573,100,169,2022-10-10 04:42:24,Credit Card,Completed,Yes
7574,300,2704,2024-07-13 01:00:19,Cash,Pending,Yes
7575,300,23,2025-01-11 22:39:44,Debit Card,Completed,Yes
7576,200,969,2025-05-04 17:38:15,Debit Card,Pending,Yes
7577,300,146,2024-12-23 11:13:50,Cash,Completed,No
7578,100,1898,2025-07-08 19:50:18,Debit Card,Completed,Yes
7579,300,2662,2024-03-03 05:44:05,Cash,Pending,Yes
7580,200,2612,2024-12-01 09:46:49,Credit Card,Completed,No
7581,100,1736,2024-06-08 08:51:24,Debit Card,Completed,Yes
7582,100,1176,2024-04-02 22:12:13,Cash,Completed,No
7583,200,2999,2025-01-04 20:11:59,Online,Completed,Yes
7584,300,1887,2025-07-04 21:49:14,Cash,Completed,No
7585,100,1002,2025-06-21 08:10:23,Credit Card,Completed,Yes
7586,100,2951,2024-11-20 04:16:58,Debit Card,Completed,No
7587,100,579,2025-03-07 04:56:45,Debit Card,Cancelled,Yes
7588,300,1168,2025-02-18 03:32:14,Debit Card,Completed,No
7589,100,996,2024-05-28 13:10:33,Online,Completed,Yes
7590,300,1545,2024-08-20 01:00:45,Debit Card,Pending,Yes
7591,100,1619,2023-04-16 04:02:58,Credit Card,Completed,No
7592,100,305,2022-09-17 15:10:24,Debit Card,Completed,No
7593,200,1427,2024-08-29 07:10:57,Cash,Completed,Yes
7594,200,2460,2024-12-14 23:28:43,Cash,Pending,No
7595,200,1555,2023-04-27 03:34:06,Cash,Completed,No
7596,200,2586,2024-08-10 23:29:46,Cash,Pending,No
7597,300,2100,2024-11-17 10:54:01,Cash,Completed,Yes
7598,300,1863,2025-06-09 16:48:17,Online,Completed,No
7599,100,1285,2025-07-01 02:06:14,Cash,Completed,No
7600,100,429,2024-07-27 23:58:11,Credit Card,Completed,Yes
7601,300,794,2025-05-27 04:40:24,Debit Card,Completed,No
7602,100,2891,2024-06-13 16:37:00,Credit Card,Completed,No
7603,200,1336,2025-04-12 17:27:13,Cash,Completed,Yes
7604,200,129,2024-08-15 03:01:59,Credit Card,Cancelled,Yes
7605,100,2396,2025-03-26 05:13:21,Debit Card,Completed,No
7606,300,534,2024-11-03 02:20:47,Debit Card,Completed,No
7607,300,789,2025-01-23 10:33:21,Cash,Completed,Yes
7608,200,1439,2025-07-03 20:55:11,Debit Card,Completed,No
7609,300,1214,2025-02-10 05:28:05,Credit Card,Completed,Yes
7610,100,2554,2023-12-23 02:12:34,Cash,Completed,Yes
7611,300,2366,2025-03-13 16:02:01,Debit Card,Completed,No
7612,200,1663,2023-12-13 00:15:47,Online,Completed,Yes
7613,200,1591,2025-01-24 21:51:39,Online,Completed,Yes
7614,100,895,2025-05-16 08:00:23,Cash,Completed,No
7615,200,97,2025-05-12 12:15:18,Credit Card,Completed,Yes
7616,100,1684,2024-06-20 02:09:47,Debit Card,Completed,Yes
7617,200,261,2025-03-08 19:25:34,Cash,Completed,Yes
7618,100,2604,2025-05-19 22:37:32,Cash,Completed,No
7619,100,443,2025-06-27 21:38:36,Cash,Completed,No
7620,100,796,2022-04-21 21:21:27,Online,Completed,Yes
7621,200,1938,2025-06-12 07:08:33,Cash,Completed,No
7622,300,1096,2025-02-07 09:59:06,Debit Card,Pending,No
7623,200,1578,2024-12-11 22:26:00,Credit Card,Completed,No
7624,300,1044,2024-03-30 13:07:50,Online,Completed,No
7625,200,1437,2024-03-04 01:31:51,Credit Card,Completed,No
7626,300,1694,2025-07-03 22:49:54,Credit Card,Completed,No
7627,100,320,2025-06-22 03:28:09,Debit Card,Completed,No
7628,300,1231,2024-12-07 15:50:05,Cash,Completed,No
7629,200,1795,2024-11-18 09:01:44,Cash,Completed,Yes
7630,200,1746,2024-09-27 04:36:15,Debit Card,Pending,No
7631,300,1473,2025-05-05 01:07:53,Cash,Completed,No
7632,200,2501,2025-02-15 18:12:01,Debit Card,Cancelled,Yes
7633,100,840,2025-03-07 22:33:23,Online,Completed,Yes
7634,100,1706,2025-07-14 20:32:09,Online,Completed,Yes
7635,300,195,2025-01-30 18:40:42,Cash,Completed,No
7636,200,569,2023-11-21 08:14:45,Online,Completed,Yes
7637,200,2028,2025-07-14 11:44:50,Cash,Completed,No
7638,200,1128,2025-06-10 09:02:06,Debit Card,Completed,No
7639,200,882,2025-07-02 14:31:58,Debit Card,Completed,No
7640,200,2223,2025-07-14 05:17:11,Cash,Pending,No
7641,200,2158,2024-08-16 22:08:56,Cash,Completed,No
7642,300,37,2025-07-13 15:30:24,Credit Card,Completed,Yes
7643,300,1682,2024-03-20 21:35:54,Cash,Completed,Yes
7644,300,47,2024-10-05 23:39:10,Online,Completed,No
7645,200,1563,2025-04-24 15:47:51,Online,Completed,No
7646,200,2106,2024-06-12 14:49:28,Online,Completed,Yes
7647,300,861,2024-11-11 12:07:58,Credit Card,Completed,Yes
7648,200,877,2024-06-01 02:36:17,Online,Completed,Yes
7649,100,1500,2024-01-28 06:18:04,Credit Card,Completed,Yes
7650,200,1163,2024-09-20 14:15:32,Cash,Completed,Yes
7651,200,2584,2024-06-25 10:06:45,Debit Card,Completed,Yes
7652,300,1917,2024-12-25 23:49:17,Online,Completed,No
7653,200,610,2024-05-11 13:09:18,Credit Card,Completed,Yes
7654,300,2924,2025-06-09 13:34:22,Online,Completed,No
7655,300,173,2025-06-28 10:17:07,Debit Card,Completed,Yes
7656,200,700,2024-04-14 22:55:08,Debit Card,Completed,No
7657,100,1005,2022-12-03 01:02:54,Credit Card,Completed,No
7658,100,110,2024-04-19 08:37:46,Credit Card,Completed,No
7659,100,2017,2023-11-02 11:15:21,Debit Card,Completed,No
7660,300,1966,2025-02-11 15:25:48,Credit Card,Completed,Yes
7661,100,2554,2024-02-22 02:56:26,Cash,Pending,No
7662,300,1345,2024-12-27 12:05:54,Online,Pending,Yes
7663,300,1885,2025-03-25 23:29:03,Credit Card,Completed,Yes
7664,300,1254,2025-05-26 11:22:45,Cash,Completed,Yes
7665,300,937,2024-11-07 05:19:03,Credit Card,Completed,No
7666,100,291,2025-05-10 12:10:43,Cash,Completed,Yes
7667,200,2993,2025-05-23 07:05:45,Online,Completed,No
7668,100,1114,2022-07-16 12:30:19,Online,Completed,Yes
7669,300,2671,2024-10-25 04:18:13,Online,Completed,Yes
7670,100,1236,2025-06-24 03:44:23,Debit Card,Completed,Yes
7671,200,2498,2022-09-01 07:11:18,Debit Card,Completed,Yes
7672,200,2573,2024-09-23 08:55:20,Debit Card,Completed,No
7673,300,2478,2024-06-05 18:26:26,Cash,Pending,No
7674,200,1000,2024-11-22 18:42:33,Online,Pending,Yes
7675,100,2763,2025-04-29 04:46:43,Cash,Pending,Yes
7676,300,1179,2025-07-02 07:22:57,Cash,Completed,No
7677,300,670,2025-01-11 14:33:26,Credit Card,Completed,No
7678,100,2522,2025-06-14 09:59:47,Credit Card,Pending,Yes
7679,200,214,2023-10-15 02:23:23,Cash,Pending,Yes
7680,200,2461,2025-01-05 03:03:42,Cash,Cancelled,No
7681,200,40,2024-03-21 11:27:00,Debit Card,Completed,No
7682,300,2566,2025-07-13 12:18:19,Cash,Completed,Yes
7683,300,1200,2025-07-14 21:42:18,Credit Card,Completed,No
7684,300,1489,2025-06-30 22:09:14,Credit Card,Completed,Yes
7685,200,705,2025-05-31 15:58:28,Online,Completed,No
7686,200,2926,2024-09-17 02:14:53,Online,Completed,Yes
7687,300,585,2024-08-06 15:59:17,Debit Card,Completed,No
7688,200,2995,2025-03-19 17:53:34,Credit Card,Completed,No
7689,300,2713,2024-05-14 00:31:55,Credit Card,Cancelled,Yes
7690,100,345,2024-08-01 15:53:42,Online,Completed,Yes
7691,100,1933,2024-06-08 07:32:17,Debit Card,Completed,Yes
7692,100,196,2024-04-02 06:11:33,Debit Card,Completed,Yes
7693,100,2141,2023-01-31 08:53:38,Online,Completed,Yes
7694,100,2590,2023-08-19 10:44:35,Debit Card,Completed,Yes
7695,300,36,2024-11-30 01:52:59,Debit Card,Completed,No
7696,300,615,2025-05-30 06:15:19,Online,Completed,No
7697,100,2760,2023-05-28 05:20:32,Cash,Pending,Yes
7698,100,350,2025-05-28 10:10:07,Cash,Completed,Yes
7699,300,754,2024-11-23 20:42:17,Debit Card,Completed,No
7700,300,2891,2025-02-28 11:38:11,Debit Card,Pending,Yes
7701,300,2060,2025-06-19 16:34:39,Online,Completed,No
7702,200,1512,2025-02-21 06:41:20,Cash,Completed,No
7703,200,1761,2023-09-01 22:23:46,Online,Completed,Yes
7704,100,1446,2025-05-26 20:21:46,Cash,Completed,No
7705,300,2384,2024-05-04 15:52:16,Debit Card,Pending,No
7706,200,1543,2025-05-18 10:34:55,Online,Completed,Yes
7707,100,2859,2022-12-31 23:25:11,Credit Card,Completed,Yes
7708,300,587,2025-07-08 07:35:52,Online,Completed,Yes
7709,200,2717,2024-12-24 08:34:18,Online,Completed,Yes
7710,300,1017,2025-01-06 00:01:20,Debit Card,Completed,No
7711,100,2203,2024-12-18 17:12:38,Debit Card,Completed,No
7712,200,2782,2025-04-04 17:47:03,Online,Completed,Yes
7713,300,70,2025-02-09 23:40:48,Cash,Cancelled,No
7714,100,2647,2025-01-24 11:59:57,Cash,Completed,Yes
7715,300,291,2024-08-23 13:08:39,Credit Card,Pending,Yes
7716,100,577,2025-04-06 03:26:33,Cash,Completed,Yes
7717,200,1612,2025-06-09 13:18:32,Debit Card,Completed,Yes
7718,300,1528,2024-09-18 11:25:31,Cash,Completed,No
7719,300,2511,2025-01-02 11:15:30,Online,Completed,No
7720,300,453,2024-03-24 03:56:09,Online,Completed,Yes
7721,300,178,2025-01-28 19:08:08,Online,Completed,Yes
7722,300,1837,2025-06-16 08:36:31,Credit Card,Completed,No
7723,200,964,2025-03-30 23:48:03,Cash,Completed,Yes
7724,200,2077,2024-02-13 15:17:14,Cash,Completed,Yes
7725,200,1597,2025-04-16 04:03:10,Online,Completed,Yes
7726,200,2979,2025-06-03 16:41:13,Credit Card,Completed,No
7727,100,1773,2024-06-20 10:16:24,Online,Completed,No
7728,200,631,2025-05-17 06:19:44,Online,Completed,No
7729,100,1331,2023-09-22 17:34:20,Credit Card,Completed,Yes
7730,100,1042,2023-06-05 10:02:37,Credit Card,Completed,Yes
7731,300,1636,2024-05-11 14:16:38,Credit Card,Completed,No
7732,300,1102,2025-06-18 02:50:50,Debit Card,Cancelled,Yes
7733,100,484,2024-12-22 17:54:38,Cash,Pending,No
7734,200,660,2025-07-08 23:36:21,Cash,Completed,No
7735,300,1350,2025-06-07 09:09:05,Cash,Completed,Yes
7736,300,73,2025-06-02 12:07:23,Debit Card,Completed,No
7737,100,1220,2024-06-18 11:40:58,Credit Card,Completed,Yes
7738,100,1483,2024-11-24 01:59:19,Debit Card,Completed,Yes
7739,200,2036,2024-10-16 12:23:33,Cash,Completed,No
7740,300,873,2024-10-27 09:27:43,Credit Card,Completed,No
7741,100,1116,2024-11-18 04:14:27,Online,Completed,Yes
7742,300,1221,2025-05-27 00:59:56,Cash,Completed,Yes
7743,300,2571,2025-05-10 11:54:22,Online,Completed,Yes
7744,200,1172,2025-07-05 23:06:20,Credit Card,Completed,Yes
7745,300,1765,2025-04-29 21:03:37,Online,Completed,Yes
7746,100,2113,2024-02-18 21:07:47,Debit Card,Completed,Yes
7747,300,1475,2024-12-31 15:33:44,Credit Card,Completed,No
7748,100,347,2024-05-18 18:41:48,Cash,Pending,No
7749,100,12,2025-04-23 03:59:04,Cash,Completed,Yes
7750,300,349,2025-06-19 03:43:55,Online,Cancelled,No
7751,100,18,2024-03-17 11:42:53,Cash,Completed,No
7752,200,2274,2025-04-03 15:14:38,Debit Card,Completed,No
7753,200,2892,2024-08-10 17:45:45,Online,Completed,No
7754,200,842,2023-11-13 03:13:00,Cash,Completed,No
7755,200,511,2025-03-24 08:35:00,Credit Card,Completed,No
7756,100,93,2024-07-08 17:55:41,Debit Card,Cancelled,Yes
7757,200,2120,2024-08-06 16:56:21,Credit Card,Completed,Yes
7758,100,1215,2024-07-25 22:32:40,Credit Card,Completed,Yes
7759,100,1348,2025-03-04 15:19:38,Credit Card,Completed,No
7760,300,1370,2025-03-09 15:56:49,Credit Card,Completed,Yes
7761,100,993,2024-12-08 07:25:55,Online,Pending,Yes
7762,200,2758,2025-03-25 07:22:39,Credit Card,Completed,No
7763,300,2920,2025-04-20 21:03:32,Online,Completed,No
7764,300,1516,2024-11-02 14:59:42,Cash,Completed,No
7765,300,940,2024-09-08 09:57:23,Credit Card,Completed,Yes
7766,200,1584,2024-03-14 10:52:46,Online,Completed,Yes
7767,100,1449,2025-07-04 12:25:29,Online,Completed,Yes
7768,300,668,2024-05-17 07:31:59,Cash,Completed,Yes
7769,200,2882,2025-05-07 16:03:03,Cash,Completed,No
7770,200,2531,2023-07-05 02:40:42,Online,Completed,Yes
7771,200,1811,2024-10-15 01:52:48,Debit Card,Completed,Yes
7772,200,2975,2023-12-14 17:56:17,Debit Card,Completed,Yes
7773,300,2352,2025-06-06 20:41:28,Online,Completed,Yes
7774,200,129,2024-08-01 18:52:39,Cash,Completed,No
7775,200,843,2025-06-13 00:37:57,Cash,Pending,No
7776,200,1502,2025-05-15 00:15:37,Online,Completed,Yes
7777,100,1786,2025-02-25 11:53:57,Online,Completed,Yes
7778,300,798,2025-04-12 19:02:25,Debit Card,Completed,No
7779,100,990,2024-07-20 05:16:12,Debit Card,Completed,Yes
7780,200,1756,2024-02-20 09:49:44,Debit Card,Completed,No
7781,200,679,2025-01-17 03:42:34,Credit Card,Completed,Yes
7782,200,1668,2024-11-22 23:53:14,Online,Completed,Yes
7783,300,1151,2024-10-11 22:17:13,Online,Completed,Yes
7784,300,1848,2024-12-20 17:13:41,Cash,Pending,Yes
7785,200,159,2023-03-15 15:12:38,Credit Card,Completed,Yes
7786,200,1531,2025-04-26 05:06:30,Credit Card,Cancelled,No
7787,300,845,2024-04-22 20:51:13,Credit Card,Pending,No
7788,300,1273,2024-03-15 19:15:24,Debit Card,Completed,No
7789,100,2777,2024-03-26 08:04:31,Online,Completed,Yes
7790,300,802,2025-02-17 02:02:28,Online,Completed,No
7791,200,2835,2024-03-03 00:48:32,Online,Completed,Yes
7792,100,707,2024-05-03 08:22:58,Debit Card,Completed,Yes
7793,300,2431,2025-05-18 11:06:04,Credit Card,Completed,No
7794,100,1408,2025-03-09 12:57:12,Credit Card,Completed,Yes
7795,100,1443,2025-05-24 22:59:41,Debit Card,Completed,Yes
7796,100,1224,2025-03-16 10:21:22,Online,Cancelled,Yes
7797,100,1158,2023-05-07 21:28:06,Cash,Cancelled,Yes
7798,100,1056,2024-08-23 05:57:03,Cash,Pending,Yes
7799,200,2317,2025-06-16 02:32:11,Cash,Completed,No
7800,200,2215,2024-12-06 05:40:12,Debit Card,Completed,No
7801,300,1522,2025-05-07 07:16:36,Online,Completed,Yes
7802,300,105,2024-05-20 09:24:06,Credit Card,Pending,No
7803,200,852,2024-12-16 21:16:49,Cash,Pending,No
7804,200,2738,2024-09-24 09:35:37,Credit Card,Completed,Yes
7805,200,2738,2025-02-24 03:21:48,Cash,Pending,Yes
7806,300,2315,2024-10-01 13:27:05,Cash,Completed,Yes
7807,300,319,2024-01-16 02:38:02,Credit Card,Completed,No
7808,100,2198,2025-07-01 03:02:05,Cash,Completed,Yes
7809,100,2514,2025-02-14 19:50:38,Credit Card,Pending,No
7810,200,1355,2025-07-03 08:10:20,Credit Card,Completed,No
7811,300,2301,2025-01-17 22:09:57,Online,Completed,No
7812,100,21,2025-06-14 05:52:22,Credit Card,Completed,Yes
7813,300,250,2024-06-12 12:51:15,Cash,Completed,Yes
7814,300,2215,2025-05-18 19:29:34,Credit Card,Completed,No
7815,200,366,2025-05-19 05:11:12,Online,Pending,No
7816,100,2919,2025-01-30 20:35:01,Credit Card,Pending,No
7817,100,2202,2025-07-09 10:38:54,Cash,Completed,Yes
7818,300,1792,2024-09-03 05:34:34,Credit Card,Completed,Yes
7819,300,2077,2024-12-08 15:35:06,Online,Completed,No
7820,300,1140,2025-05-31 12:21:22,Cash,Completed,Yes
7821,300,1213,2024-08-16 01:44:31,Credit Card,Completed,No
7822,200,1505,2024-07-29 00:40:39,Debit Card,Completed,Yes
7823,100,936,2024-12-25 05:24:20,Debit Card,Completed,No
7824,200,1943,2025-04-10 04:04:14,Debit Card,Completed,Yes
7825,100,2810,2025-06-01 09:24:03,Online,Completed,Yes
7826,100,874,2025-04-11 10:32:38,Credit Card,Completed,No
7827,200,2734,2025-05-12 12:35:13,Debit Card,Pending,Yes
7828,300,2755,2025-02-22 04:06:45,Cash,Completed,Yes
7829,100,448,2023-08-12 14:49:02,Cash,Completed,Yes
7830,100,137,2023-10-02 06:54:45,Credit Card,Completed,Yes
7831,200,834,2024-05-02 15:30:31,Credit Card,Pending,Yes
7832,100,1144,2025-01-05 16:53:47,Credit Card,Completed,No
7833,300,300,2025-07-06 09:09:44,Debit Card,Completed,Yes
7834,100,501,2024-04-18 11:40:49,Debit Card,Pending,No
7835,300,2672,2025-04-06 19:11:37,Credit Card,Completed,No
7836,200,89,2023-11-12 05:28:49,Credit Card,Completed,Yes
7837,300,2039,2025-03-24 22:44:34,Online,Completed,No
7838,200,815,2025-02-04 08:50:27,Cash,Cancelled,Yes
7839,200,1439,2024-02-14 21:43:25,Credit Card,Completed,Yes
7840,200,806,2025-02-15 03:51:34,Debit Card,Pending,Yes
7841,300,2556,2024-11-15 15:13:14,Online,Completed,Yes
7842,200,2078,2025-06-18 20:12:19,Debit Card,Completed,Yes
7843,100,2341,2024-02-03 06:51:28,Debit Card,Pending,No
7844,300,1038,2025-04-05 17:54:20,Debit Card,Completed,No
7845,100,1130,2025-02-25 15:59:35,Online,Completed,Yes
7846,300,2212,2024-10-01 00:50:10,Debit Card,Cancelled,Yes
7847,200,2690,2024-10-23 20:19:48,Online,Completed,No
7848,200,2116,2025-01-12 04:24:39,Online,Completed,No
7849,300,179,2025-06-10 23:13:28,Cash,Completed,Yes
7850,100,1045,2024-09-24 00:09:42,Online,Pending,No
7851,200,714,2025-03-21 20:29:57,Credit Card,Pending,Yes
7852,200,2488,2025-06-22 21:42:32,Credit Card,Completed,Yes
7853,100,2476,2024-10-06 21:13:08,Online,Completed,Yes
7854,200,2782,2025-07-02 00:26:09,Debit Card,Completed,Yes
7855,300,2591,2024-08-02 16:34:06,Online,Completed,Yes
7856,200,1281,2024-11-09 20:37:34,Credit Card,Completed,No
7857,200,1910,2025-01-20 06:29:33,Credit Card,Completed,No
7858,300,2105,2025-02-06 02:01:58,Online,Completed,Yes
7859,200,2719,2025-07-11 21:10:33,Online,Completed,Yes
7860,100,314,2025-06-21 23:22:20,Cash,Completed,Yes
7861,100,741,2024-11-24 18:41:25,Debit Card,Pending,No
7862,300,41,2025-07-11 11:00:23,Cash,Completed,Yes
7863,300,1478,2025-02-28 20:27:20,Credit Card,Completed,No
7864,200,1376,2024-09-08 19:04:47,Online,Completed,No
7865,100,975,2025-03-04 00:43:35,Debit Card,Completed,Yes
7866,200,372,2024-06-20 08:27:19,Credit Card,Completed,Yes
7867,200,2462,2024-08-26 12:00:11,Credit Card,Pending,Yes
7868,100,1068,2024-08-11 13:58:22,Debit Card,Completed,Yes
7869,300,1690,2024-10-09 21:48:57,Credit Card,Completed,No
7870,200,1778,2025-06-27 11:02:42,Online,Completed,Yes
7871,100,1248,2025-02-15 13:18:50,Online,Completed,No
7872,300,2918,2025-02-16 13:32:22,Cash,Pending,Yes
7873,300,139,2025-07-14 19:23:41,Debit Card,Completed,Yes
7874,200,2413,2024-06-19 07:10:43,Online,Completed,Yes
7875,300,2023,2025-05-17 10:35:49,Debit Card,Completed,Yes
7876,100,640,2025-07-12 18:48:41,Debit Card,Completed,Yes
7877,300,448,2025-01-25 08:53:13,Cash,Completed,Yes
7878,200,227,2025-07-07 07:41:47,Credit Card,Completed,No
7879,300,1732,2024-09-18 11:08:03,Credit Card,Cancelled,No
7880,100,1370,2024-06-04 17:21:46,Debit Card,Completed,Yes
7881,100,2083,2025-01-01 08:34:42,Credit Card,Completed,No
7882,300,2897,2025-05-28 18:12:28,Debit Card,Completed,No
7883,300,1356,2025-01-20 19:28:53,Cash,Completed,No
7884,300,281,2025-06-16 17:11:24,Debit Card,Completed,No
7885,200,459,2024-09-27 15:20:08,Credit Card,Completed,Yes
7886,300,662,2025-05-19 02:06:18,Cash,Completed,No
7887,300,1263,2025-05-20 15:33:56,Cash,Pending,Yes
7888,100,1193,2024-08-14 11:02:42,Credit Card,Completed,No
7889,100,172,2024-04-18 02:31:27,Cash,Completed,No
7890,100,2095,2024-06-03 00:11:06,Credit Card,Completed,No
7891,100,1249,2025-01-17 17:05:07,Debit Card,Completed,No
7892,200,2049,2023-12-03 02:59:42,Credit Card,Completed,No
7893,300,2398,2025-06-30 22:04:18,Credit Card,Completed,Yes
7894,300,1358,2025-06-30 00:11:08,Online,Completed,Yes
7895,100,2402,2023-12-08 19:26:54,Credit Card,Completed,Yes
7896,300,2315,2025-04-02 00:30:00,Cash,Cancelled,Yes
7897,300,138,2025-01-09 22:43:19,Cash,Completed,Yes
7898,300,1215,2025-07-07 00:25:06,Online,Completed,No
7899,300,2948,2024-06-30 10:32:12,Credit Card,Pending,Yes
7900,200,1228,2024-06-28 06:20:22,Cash,Completed,Yes
7901,100,967,2025-06-16 02:45:36,Online,Completed,No
7902,300,621,2024-09-07 04:35:03,Cash,Completed,Yes
7903,300,2786,2025-01-05 07:04:22,Cash,Completed,No
7904,200,1443,2024-05-18 03:36:09,Online,Completed,No
7905,100,3,2022-12-15 12:28:39,Debit Card,Pending,Yes
7906,200,2160,2024-08-25 20:40:20,Credit Card,Pending,Yes
7907,100,1180,2025-01-04 07:59:37,Credit Card,Cancelled,Yes
7908,200,2636,2025-05-24 02:58:45,Cash,Completed,Yes
7909,100,1292,2022-08-06 05:38:58,Credit Card,Completed,Yes
7910,300,66,2025-07-06 05:25:40,Cash,Completed,Yes
7911,100,124,2023-11-01 14:41:17,Cash,Completed,Yes
7912,300,1007,2025-07-14 10:33:59,Online,Completed,Yes
7913,200,582,2025-02-19 14:53:47,Online,Completed,No
7914,200,525,2024-10-03 13:47:33,Credit Card,Completed,Yes
7915,100,2656,2025-04-23 12:36:13,Online,Completed,Yes
7916,200,2467,2025-03-02 14:04:06,Cash,Completed,Yes
7917,300,2923,2025-06-30 00:18:25,Online,Completed,No
7918,100,1438,2023-01-27 22:32:44,Debit Card,Completed,No
7919,200,388,2023-05-25 12:55:33,Cash,Completed,No
7920,200,2889,2025-07-01 11:41:10,Cash,Pending,No
7921,300,2241,2024-05-09 08:35:25,Online,Completed,No
7922,100,549,2024-10-15 12:50:57,Debit Card,Completed,No
7923,300,1626,2025-04-28 04:25:45,Debit Card,Completed,Yes
7924,200,445,2025-06-27 07:22:20,Debit Card,Completed,No
7925,300,1272,2025-06-09 17:16:01,Debit Card,Completed,No
7926,200,809,2025-06-17 09:48:50,Debit Card,Completed,No
7927,100,1629,2023-08-29 01:23:15,Credit Card,Pending,Yes
7928,200,1280,2023-10-28 10:23:07,Debit Card,Completed,No
7929,200,2382,2024-06-29 18:28:57,Credit Card,Completed,No
7930,300,797,2025-02-28 06:54:36,Credit Card,Completed,Yes
7931,300,1472,2024-06-13 23:02:59,Debit Card,Completed,Yes
7932,100,1994,2025-05-16 15:15:40,Debit Card,Completed,Yes
